carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_time	world_position_X	world_position_Y	world_position_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_Y	race_position	throttle	brake	steering	gear	rpm
My Team	Shanghai	5441	3	3	0	1609	1	30.379	591.82	-176.761	-2.65702	-0.0774865	0.996887	-0.0138859	20.2265	0.72862	-0.161599	-2.09938	8	0.465588	0	0.622995	2	7083
My Team	Shanghai	5441	3	3	0	1610	1	30.43	590.804	-176.776	-2.66303	-0.0240486	0.999603	-0.0126652	20.3541	0.664123	-0.164025	-2.06954	8	0.473591	0	0.628168	2	7178
My Team	Shanghai	5441	3	3	0	1611	1	30.48	589.783	-176.741	-2.66854	0.0290536	0.999481	-0.0137944	20.4991	0.583939	-0.171583	-2.02724	8	0.486363	0	0.61399	2	7267
My Team	Shanghai	5441	3	3	0	1612	1	30.53	588.757	-176.655	-2.67416	0.0828272	0.99646	-0.0132145	20.6777	0.489766	-0.173796	-2.0268	8	0.492249	0	0.476801	2	7343
My Team	Shanghai	5441	3	3	0	1613	1	30.58	587.724	-176.52	-2.67958	0.133457	0.990905	-0.0167547	20.9332	0.326136	-0.15886	-1.73472	8	0.493432	0	0.352859	2	7399
My Team	Shanghai	5441	3	3	0	1614	1	30.63	586.682	-176.341	-2.68501	0.175726	0.984252	-0.0177313	21.2588	0.220522	-0.147749	-1.52621	8	0.495804	0	0.243461	2	7411
My Team	Shanghai	5441	3	3	0	1615	1	30.68	585.63	-176.124	-2.68983	0.203894	0.978759	-0.0202948	21.6353	0.27312	-0.128949	-1.35298	8	0.495804	0	0.186609	2	7373
My Team	Shanghai	5441	3	3	0	1616	1	30.73	584.566	-175.872	-2.69284	0.224464	0.974242	-0.0211798	21.9918	0.387951	-0.135338	-1.04637	8	0.495804	0	0.177726	2	7387
My Team	Shanghai	5441	3	3	0	1617	1	30.78	583.493	-175.593	-2.69442	0.243324	0.969634	-0.0233161	22.3144	0.416249	-0.132577	-0.905995	8	0.495804	0	0.17302	2	7478
My Team	Shanghai	5441	3	3	0	1618	1	30.83	582.408	-175.287	-2.69477	0.262215	0.96469	-0.0236213	22.6362	0.415882	-0.149181	-0.871271	8	0.499378	0	0.170839	2	7579
My Team	Shanghai	5441	3	3	0	1619	1	30.88	581.315	-174.956	-2.69476	0.280831	0.959441	-0.0236518	22.962	0.403225	-0.166223	-0.861794	8	0.52491	0	0.16667	2	7704
My Team	Shanghai	5441	3	3	0	1620	1	30.93	580.214	-174.601	-2.69443	0.299417	0.953795	-0.0236518	23.3017	0.391107	-0.194776	-0.875377	8	0.541178	0	0.164204	2	7843
My Team	Shanghai	5441	3	3	0	1621	1	30.955	579.658	-174.41	-2.69486	0.308755	0.950835	-0.0233478	23.4752	0.389959	-0.193297	-0.929443	8	0.543081	0	0.16962	2	7911
My Team	Shanghai	5441	3	3	0	1622	1	30.98	579.102	-174.219	-2.69528	0.318064	0.947783	-0.0230415	23.6486	0.388812	-0.191817	-0.982633	8	0.544983	0	0.175036	2	7979
My Team	Shanghai	5441	3	3	0	1623	1	31.03	577.982	-173.808	-2.69797	0.33842	0.940733	-0.021485	23.99	0.406838	-0.18639	-1.11994	8	0.550087	0	0.195421	2	8128
My Team	Shanghai	5441	3	3	0	1624	1	31.08	576.857	-173.365	-2.70266	0.360912	0.932371	-0.0200201	24.3346	0.425113	-0.177285	-1.26413	8	0.550087	0	0.215081	2	8269
My Team	Shanghai	5441	3	3	0	1625	1	31.13	575.727	-172.886	-2.70852	0.385357	0.922544	-0.0184942	24.6853	0.433382	-0.181418	-1.33873	8	0.551368	0	0.222268	2	8400
My Team	Shanghai	5441	3	3	0	1626	1	31.18	574.592	-172.372	-2.71509	0.408704	0.912442	-0.0193793	25.0631	0.356248	-0.186572	-1.01322	8	0.555225	0	0.162879	2	8519
My Team	Shanghai	5441	3	3	0	1627	1	31.23	573.449	-171.829	-2.72212	0.426221	0.904324	-0.0216376	25.4699	0.270266	-0.173695	-0.758158	8	0.557807	0	0.116848	2	8614
My Team	Shanghai	5441	3	3	0	1628	1	31.255	572.873	-171.545	-2.72581	0.432948	0.90113	-0.0215009	25.6726	0.256066	-0.172463	-0.736128	8	0.570959	0	0.11134	2	8681
My Team	Shanghai	5441	3	3	0	1629	1	31.28	572.297	-171.26	-2.72949	0.43965	0.897885	-0.021363	25.8752	0.241867	-0.171231	-0.713865	8	0.58411	0	0.105833	2	8748
My Team	Shanghai	5441	3	3	0	1630	1	31.33	571.132	-170.666	-2.73621	0.452193	0.891659	-0.0200507	26.2902	0.236312	-0.182847	-0.738524	8	0.596236	0	0.104441	2	8895
My Team	Shanghai	5441	3	3	0	1631	1	31.381	569.958	-170.047	-2.74119	0.464248	0.885433	-0.0206915	26.7137	0.215935	-0.157592	-0.649868	8	0.598956	0	0.0950367	2	9040
My Team	Shanghai	5441	3	3	0	1632	1	31.406	569.366	-169.726	-2.74376	0.469643	0.882581	-0.0211497	26.9322	0.197688	-0.146271	-0.607536	8	0.614923	0	0.0870746	2	9124
My Team	Shanghai	5441	3	3	0	1633	1	31.431	568.774	-169.405	-2.74634	0.475021	0.879696	-0.0216071	27.1508	0.179441	-0.134951	-0.563367	8	0.630889	0	0.0791126	2	9208
My Team	Shanghai	5441	3	3	0	1634	1	31.481	567.575	-168.74	-2.7507	0.484268	0.874599	-0.0219733	27.6222	0.153323	-0.150442	-0.525928	8	0.675891	0	0.0698958	2	9403
My Team	Shanghai	5441	3	3	0	1635	1	31.531	566.362	-168.051	-2.75375	0.492904	0.869778	-0.021485	28.1193	0.139446	-0.175822	-0.538901	8	0.7201	0	0.0682924	2	9637
My Team	Shanghai	5441	3	3	0	1636	1	31.556	565.747	-167.695	-2.75528	0.497244	0.867316	-0.0215463	28.3789	0.131757	-0.175447	-0.542529	8	0.723231	0	0.0678846	2	9752.5
My Team	Shanghai	5441	3	3	0	1637	1	31.581	565.131	-167.338	-2.7568	0.501572	0.864834	-0.0216071	28.6385	0.124068	-0.175071	-0.54574	8	0.726362	0	0.0674768	2	9868
My Team	Shanghai	5441	3	3	0	1638	1	31.631	563.886	-166.6	-2.76032	0.51033	0.859706	-0.0203864	29.1725	0.113621	-0.182114	-0.58292	8	0.727934	0	0.0669946	2	10060
My Team	Shanghai	5441	3	3	0	1639	1	31.656	563.255	-166.218	-2.76221	0.514732	0.857093	-0.0199136	29.4399	0.109526	-0.179645	-0.59371	8	0.743108	0	0.0672239	2	10163.5
My Team	Shanghai	5441	3	3	0	1640	1	31.681	562.625	-165.836	-2.76411	0.51912	0.854457	-0.0194403	29.7073	0.10543	-0.177176	-0.604408	8	0.758283	0	0.0674533	2	10267
My Team	Shanghai	5441	3	3	0	1641	1	31.731	561.348	-165.044	-2.76822	0.52852	0.848659	-0.0196844	30.2746	0.0855419	-0.164536	-0.621863	8	0.818363	0	0.0739909	2	10469
My Team	Shanghai	5441	3	3	0	1642	1	31.781	560.056	-164.224	-2.77278	0.539506	0.841731	-0.0191656	30.8974	0.0162418	-0.141552	-0.69509	8	0.860346	0	0.0744589	2	10713
My Team	Shanghai	5441	3	3	0	1643	1	31.806	559.402	-163.799	-2.77585	0.544813	0.83833	-0.0178842	31.0367	0.0358254	-0.163072	-1.03783	8	0.863922	0	0.073714	2	10535.5
My Team	Shanghai	5441	3	3	0	1644	1	31.831	558.748	-163.373	-2.77892	0.550096	0.834895	-0.0166021	31.176	0.0554091	-0.184592	-1.0535	8	0.867497	0	0.0729691	2	10358
My Team	Shanghai	5441	3	3	0	1645	1	31.856	558.098	-162.936	-2.78017	0.555295	0.831447	-0.016816	31.3828	0.0476003	-0.216674	-0.986926	8	0.867497	0	0.0761248	2	9890.5
My Team	Shanghai	5441	3	3	0	1646	1	31.881	557.447	-162.5	-2.78142	0.560472	0.827967	-0.0170293	31.5896	0.0397915	-0.248756	-0.580072	8	0.867497	0	0.0792806	3	9423
My Team	Shanghai	5441	3	3	0	1647	1	31.931	556.13	-161.596	-2.78386	0.574633	0.818079	-0.0218818	32.2316	-0.216453	-0.085377	-0.689589	8	0.867497	0	0.0729189	3	9360
My Team	Shanghai	5441	3	3	0	1648	1	31.956	555.463	-161.128	-2.78551	0.582258	0.812698	-0.020784	32.5725	-0.294911	-0.0915641	-0.859206	8	0.867497	0	0.0725388	3	9318
My Team	Shanghai	5441	3	3	0	1649	1	31.981	554.796	-160.659	-2.78717	0.589831	0.807245	-0.0196844	32.9132	-0.373368	-0.0977508	-1.02123	8	0.867497	0	0.0721588	3	9276
My Team	Shanghai	5441	3	3	0	1650	1	32.031	553.448	-159.677	-2.78694	0.604633	0.796381	-0.0132145	33.5753	-0.368113	-0.177469	-1.19067	8	0.869292	0	0.0761476	3	9233
My Team	Shanghai	5441	3	3	0	1651	1	32.056	552.771	-159.166	-2.7882	0.610156	0.792143	-0.0140999	33.849	-0.356486	-0.185555	-1.0881	8	0.872895	0	0.0721849	3	9339
My Team	Shanghai	5441	3	3	0	1652	1	32.081	552.095	-158.656	-2.78946	0.61565	0.787866	-0.0149846	34.1228	-0.344858	-0.193641	-0.966139	8	0.876499	0	0.0682222	3	9445
My Team	Shanghai	5441	3	3	0	1653	1	32.106	551.415	-158.127	-2.79386	0.621775	0.783086	-0.0120247	34.3844	-0.356517	-0.238685	-1.02782	8	0.885605	0	0.0697543	3	9598
My Team	Shanghai	5441	3	3	0	1654	1	32.131	550.735	-157.598	-2.79826	0.627857	0.778252	-0.009064	34.646	-0.368175	-0.283729	-1.07767	8	0.894711	0	0.0712864	3	9751
My Team	Shanghai	5441	3	3	0	1655	1	32.181	549.373	-156.506	-2.80951	0.642964	0.765801	-0.00885037	35.182	-0.529009	-0.188014	-1.13318	8	0.909483	0	0.0710959	3	10022
My Team	Shanghai	5441	3	3	0	1656	1	32.206	548.688	-155.937	-2.8152	0.651366	0.758675	-0.00897299	35.5028	-0.598838	-0.12618	-1.26313	8	0.929308	0	0.0716137	3	10052.5
My Team	Shanghai	5441	3	3	0	1657	1	32.231	548.003	-155.369	-2.82089	0.659688	0.751457	-0.00909452	35.8233	-0.668664	-0.0643443	-1.38888	8	0.949132	0	0.0721315	3	10083
My Team	Shanghai	5441	3	3	0	1658	1	32.256	547.318	-154.776	-2.82359	0.66723	0.744751	-0.0101937	36.1842	-0.6484	-0.0635506	-1.46457	8	0.974566	0	0.06921	3	10079
My Team	Shanghai	5441	3	3	0	1659	1	32.281	546.634	-154.184	-2.82629	0.674703	0.737968	-0.0112918	36.5452	-0.628135	-0.0627569	-1.53897	8	1	0	0.0662884	3	10075
My Team	Shanghai	5441	3	3	0	1660	1	32.306	545.949	-153.566	-2.82594	0.680385	0.732726	-0.0123299	36.8832	-0.569022	-0.0848998	-1.43404	8	1	0	0.0622058	3	10167.5
My Team	Shanghai	5441	3	3	0	1661	1	32.331	545.263	-152.948	-2.82559	0.686026	0.727439	-0.0133671	37.2212	-0.509907	-0.107042	-1.32473	8	1	0	0.0581232	3	10260
My Team	Shanghai	5441	3	3	0	1662	1	32.356	544.576	-152.305	-2.82378	0.691247	0.722453	-0.0139778	37.5518	-0.470704	-0.149028	-1.23533	8	1	0	0.0575246	3	10370
My Team	Shanghai	5441	3	3	0	1663	1	32.381	543.888	-151.663	-2.82197	0.696432	0.717429	-0.0145878	37.8824	-0.4315	-0.191012	-1.14494	8	1	0	0.056926	3	10480
My Team	Shanghai	5441	3	3	0	1664	1	32.432	542.512	-150.337	-2.81799	0.707297	0.706687	-0.0158696	38.4993	-0.472608	-0.172655	-1.05343	8	1	0	0.0566879	3	10776
My Team	Shanghai	5441	3	3	0	1665	1	32.457	541.822	-149.652	-2.81762	0.712966	0.700972	-0.0156565	38.814	-0.518213	-0.166126	-1.08494	8	1	0	0.0554369	3	10877
My Team	Shanghai	5441	3	3	0	1666	1	32.482	541.131	-148.968	-2.81725	0.718589	0.695212	-0.0154424	39.1287	-0.563817	-0.159597	-1.11618	8	1	0	0.054186	3	10978
My Team	Shanghai	5441	3	3	0	1667	1	32.507	540.44	-148.263	-2.81819	0.724413	0.689148	-0.0153514	39.4394	-0.60839	-0.181703	-1.18427	8	1	0	0.0524386	3	11061
My Team	Shanghai	5441	3	3	0	1668	1	32.532	539.749	-147.559	-2.81913	0.730186	0.683035	-0.0152593	39.75	-0.652962	-0.203809	-1.24955	8	1	0	0.0506913	3	11144
My Team	Shanghai	5441	3	3	0	1669	1	32.557	539.061	-146.833	-2.81994	0.735457	0.677379	-0.0141915	39.8955	-0.581319	-0.233952	-1.71832	8	1	0	0.0496795	3	10962
My Team	Shanghai	5441	3	3	0	1670	1	32.582	538.372	-146.107	-2.82076	0.740684	0.671682	-0.013123	40.0408	-0.509673	-0.264094	-1.80906	8	1	0	0.0486677	3	10780
My Team	Shanghai	5441	3	3	0	1671	1	32.607	537.694	-145.365	-2.82089	0.743883	0.66812	-0.0144965	40.2203	-0.396381	-0.251924	-1.59008	8	1	0	0.0482055	3	10520.5
My Team	Shanghai	5441	3	3	0	1672	1	32.632	537.017	-144.624	-2.82102	0.747063	0.664541	-0.0158696	40.3994	-0.283084	-0.239753	-0.931135	8	1	0	0.0477433	4	10261
My Team	Shanghai	5441	3	3	0	1673	1	32.657	536.337	-143.863	-2.82148	0.751507	0.659446	-0.0184184	40.7477	-0.36926	-0.140573	-0.864471	8	1	0	0.0439977	4	10033.5
My Team	Shanghai	5441	3	3	0	1674	1	32.682	535.658	-143.102	-2.82193	0.755913	0.654317	-0.0209662	41.0956	-0.455432	-0.0413924	-0.791584	8	1	0	0.0402522	4	9806
My Team	Shanghai	5441	3	3	0	1675	1	32.707	534.974	-142.319	-2.82154	0.760572	0.648932	-0.0193645	41.481	-0.49398	-0.0221747	-0.985344	8	1	0	0.0383062	4	9667.5
My Team	Shanghai	5441	3	3	0	1676	1	32.732	534.289	-141.537	-2.82115	0.765191	0.643513	-0.0177618	41.8663	-0.532528	-0.00295704	-1.17271	8	1	0	0.0363601	4	9529
My Team	Shanghai	5441	3	3	0	1677	1	32.757	533.605	-140.731	-2.81833	0.768435	0.639646	-0.0176552	42.208	-0.452994	-0.0722387	-1.14837	8	1	0	0.0342995	4	9509
My Team	Shanghai	5441	3	3	0	1678	1	32.782	532.921	-139.926	-2.81551	0.771661	0.635762	-0.0175481	42.5495	-0.373457	-0.14152	-1.12253	8	1	0	0.0322389	4	9489
My Team	Shanghai	5441	3	3	0	1679	1	32.807	532.237	-139.101	-2.81173	0.773879	0.633005	-0.0192878	42.8463	-0.307083	-0.175441	-0.962306	8	1	0	0.0303742	4	9575.5
My Team	Shanghai	5441	3	3	0	1680	1	32.832	531.554	-138.276	-2.80794	0.776086	0.630238	-0.0210273	43.143	-0.240708	-0.209361	-0.79036	8	1	0	0.0285094	4	9662
My Team	Shanghai	5441	3	3	0	1681	1	32.8487	531.095	-137.713	-2.80644	0.777453	0.628542	-0.0214851	43.3411	-0.223137	-0.209711	-0.73742	8	1	0	0.0274104	4	9724
My Team	Shanghai	5441	3	3	0	1682	1	32.8653	530.636	-137.15	-2.80494	0.778816	0.626843	-0.0219429	43.5391	-0.205567	-0.210061	-0.683595	8	1	0	0.0263114	4	9786
My Team	Shanghai	5441	3	3	0	1683	1	32.882	530.178	-136.586	-2.80343	0.780175	0.625141	-0.0224006	43.7371	-0.187996	-0.210411	-0.628978	8	1	0	0.0252124	4	9848
My Team	Shanghai	5441	3	3	0	1684	1	32.907	529.488	-135.727	-2.80343	0.782102	0.622718	-0.0225228	44.0457	-0.180839	-0.184542	-0.600244	8	1	0	0.0234498	4	9917.5
My Team	Shanghai	5441	3	3	0	1685	1	32.932	528.798	-134.867	-2.80343	0.78402	0.620289	-0.0226447	44.3543	-0.173681	-0.158674	-0.570556	8	1	0	0.0216872	4	9987
My Team	Shanghai	5441	3	3	0	1686	1	32.957	528.104	-133.991	-2.80484	0.785733	0.618124	-0.0222939	44.6712	-0.161978	-0.154094	-0.550596	8	1	0	0.0206926	4	10036.5
My Team	Shanghai	5441	3	3	0	1687	1	32.982	527.41	-133.116	-2.80626	0.787439	0.615955	-0.0219428	44.9881	-0.150274	-0.149514	-0.530468	8	1	0	0.019698	4	10086
My Team	Shanghai	5441	3	3	0	1688	1	33.007	526.71	-132.222	-2.80882	0.788906	0.614095	-0.0218513	45.2948	-0.138897	-0.138032	-0.488404	8	1	0	0.0191671	4	10155.5
My Team	Shanghai	5441	3	3	0	1689	1	33.032	526.01	-131.328	-2.81137	0.790368	0.612232	-0.0217597	45.6015	-0.12752	-0.126551	-0.441125	8	1	0	0.0186362	4	10225
My Team	Shanghai	5441	3	3	0	1690	1	33.057	525.307	-130.42	-2.81526	0.791728	0.610463	-0.0216529	45.9169	-0.117308	-0.148431	-0.457857	8	1	0	0.0182872	4	10264
My Team	Shanghai	5441	3	3	0	1691	1	33.082	524.603	-129.512	-2.81914	0.793085	0.608692	-0.0215461	46.2322	-0.107096	-0.170311	-0.455926	8	1	0	0.0179381	4	10303
My Team	Shanghai	5441	3	3	0	1692	1	33.0987	524.13	-128.896	-2.82063	0.79393	0.607594	-0.021363	46.4408	-0.0998534	-0.147676	-0.447166	8	1	0	0.0178575	4	10330
My Team	Shanghai	5441	3	3	0	1693	1	33.1153	523.658	-128.28	-2.82213	0.794775	0.606495	-0.0211799	46.6494	-0.0926112	-0.12504	-0.438371	8	1	0	0.0177769	4	10357
My Team	Shanghai	5441	3	3	0	1694	1	33.132	523.185	-127.664	-2.82363	0.795618	0.605396	-0.0209967	46.858	-0.0853689	-0.102405	-0.429543	8	1	0	0.0176963	4	10384
My Team	Shanghai	5441	3	3	0	1695	1	33.157	522.471	-126.724	-2.82371	0.796809	0.603856	-0.0204627	47.1632	-0.0745741	-0.0926897	-0.419311	8	1	0	0.0178552	4	10437.5
My Team	Shanghai	5441	3	3	0	1696	1	33.182	521.756	-125.783	-2.82378	0.797998	0.602313	-0.0199286	47.4685	-0.0637793	-0.0829748	-0.408838	8	1	0	0.0180141	4	10491
My Team	Shanghai	5441	3	3	0	1697	1	33.207	521.035	-124.827	-2.82102	0.799175	0.600758	-0.0194709	47.7721	-0.058984	-0.0817959	-0.402721	8	1	0	0.0181328	4	10542.5
My Team	Shanghai	5441	3	3	0	1698	1	33.232	520.314	-123.87	-2.81826	0.800348	0.5992	-0.019013	48.0757	-0.0541886	-0.080617	-0.396246	8	1	0	0.0182514	4	10594
My Team	Shanghai	5441	3	3	0	1699	1	33.2487	519.831	-123.224	-2.81454	0.801133	0.598154	-0.0189419	48.269	-0.054825	-0.0977501	-0.391435	8	1	0	0.0182681	4	10641.3
My Team	Shanghai	5441	3	3	0	1700	1	33.2653	519.349	-122.578	-2.81083	0.801916	0.597106	-0.0188706	48.4623	-0.0554615	-0.114883	-0.386095	8	1	0	0.0182847	4	10688.7
My Team	Shanghai	5441	3	3	0	1701	1	33.282	518.866	-121.932	-2.80711	0.802698	0.596057	-0.0187994	48.6555	-0.0560979	-0.132016	-0.380156	8	1	0	0.0183014	4	10736
My Team	Shanghai	5441	3	3	0	1702	1	33.307	518.136	-120.946	-2.80007	0.803905	0.59441	-0.0190283	48.8676	-0.0600948	-0.155695	-0.413206	8	1	0	0.0183777	4	10715
My Team	Shanghai	5441	3	3	0	1703	1	33.332	517.406	-119.961	-2.79302	0.805109	0.592761	-0.0192572	49.0796	-0.0640917	-0.179375	-0.411093	8	1	0	0.018454	4	10694
My Team	Shanghai	5441	3	3	0	1704	1	33.349	516.922	-119.302	-2.78762	0.805883	0.591704	-0.0193488	49.1036	-0.0608825	-0.224445	-0.417664	8	1	0	0.0186009	4	10554.3
My Team	Shanghai	5441	3	3	0	1705	1	33.366	516.437	-118.643	-2.78222	0.806656	0.590646	-0.0194403	49.1276	-0.0576733	-0.269515	-0.411515	8	1	0	0.0187477	5	10414.7
My Team	Shanghai	5441	3	3	0	1706	1	33.383	515.953	-117.984	-2.77681	0.807428	0.589587	-0.0195318	49.1515	-0.0544641	-0.314585	-0.401012	8	1	0	0.0188946	5	10275
My Team	Shanghai	5441	3	3	0	1707	1	33.408	515.225	-116.984	-2.76857	0.808758	0.587758	-0.0198371	49.4597	-0.0724517	-0.21914	-0.402417	8	1	0	0.0188209	5	10102.5
My Team	Shanghai	5441	3	3	0	1708	1	33.433	514.497	-115.985	-2.76033	0.810083	0.585925	-0.0201422	49.7676	-0.0904391	-0.123693	-0.39382	8	1	0	0.0187473	5	9930
My Team	Shanghai	5441	3	3	0	1709	1	33.4497	514.006	-115.306	-2.75555	0.81097	0.584695	-0.0201219	49.9794	-0.0960345	-0.108629	-0.41197	8	1	0	0.0185768	5	9840
My Team	Shanghai	5441	3	3	0	1710	1	33.4663	513.516	-114.628	-2.75078	0.811855	0.583464	-0.0201016	50.1911	-0.10163	-0.0935641	-0.429463	8	1	0	0.0184063	5	9750
My Team	Shanghai	5441	3	3	0	1711	1	33.483	513.026	-113.95	-2.746	0.812738	0.582232	-0.0200812	50.4028	-0.107225	-0.0784996	-0.446136	8	1	0	0.0182358	5	9660
My Team	Shanghai	5441	3	3	0	1712	1	33.508	512.288	-112.919	-2.73814	0.813992	0.580479	-0.0202186	50.6716	-0.103404	-0.115677	-0.451717	8	1	0	0.0183149	5	9689.5
My Team	Shanghai	5441	3	3	0	1713	1	33.533	511.551	-111.889	-2.73027	0.815241	0.578722	-0.0203558	50.9405	-0.0995824	-0.152853	-0.456092	8	1	0	0.018394	5	9719
My Team	Shanghai	5441	3	3	0	1714	1	33.5497	511.055	-111.19	-2.72491	0.816056	0.577564	-0.0205593	51.1136	-0.0994098	-0.143505	-0.454082	8	1	0	0.0184358	5	9754.67
My Team	Shanghai	5441	3	3	0	1715	1	33.5663	510.56	-110.492	-2.71955	0.81687	0.576404	-0.0207628	51.2866	-0.0992372	-0.134157	-0.451918	8	1	0	0.0184777	5	9790.33
My Team	Shanghai	5441	3	3	0	1716	1	33.583	510.065	-109.793	-2.71418	0.817682	0.575243	-0.0209662	51.4597	-0.0990646	-0.124808	-0.449606	8	1	0	0.0185195	5	9826
My Team	Shanghai	5441	3	3	0	1717	1	33.608	509.321	-108.735	-2.70517	0.818905	0.573505	-0.0208442	51.7214	-0.0966813	-0.129297	-0.451832	8	1	0	0.0186444	5	9868
My Team	Shanghai	5441	3	3	0	1718	1	33.633	508.577	-107.677	-2.69615	0.820124	0.571764	-0.0207221	51.9831	-0.0942979	-0.133785	-0.453875	8	1	0	0.0187693	5	9910
My Team	Shanghai	5441	3	3	0	1719	1	33.6497	508.08	-106.962	-2.68914	0.82094	0.570585	-0.0206916	52.1553	-0.0941982	-0.129895	-0.454466	8	1	0	0.0188334	5	9942.67
My Team	Shanghai	5441	3	3	0	1720	1	33.6663	507.582	-106.247	-2.68214	0.821753	0.569405	-0.0206611	52.3274	-0.0940985	-0.126004	-0.455056	8	1	0	0.0188974	5	9975.33
My Team	Shanghai	5441	3	3	0	1721	1	33.683	507.085	-105.532	-2.67513	0.822565	0.568224	-0.0206305	52.4996	-0.0939989	-0.122113	-0.455646	8	1	0	0.0189614	5	10008
My Team	Shanghai	5441	3	3	0	1722	1	33.708	506.334	-104.445	-2.66345	0.823803	0.566455	-0.0205543	52.7583	-0.0954957	-0.113676	-0.456206	8	1	0	0.0189467	5	10055
My Team	Shanghai	5441	3	3	0	1723	1	33.733	505.584	-103.357	-2.65177	0.825037	0.564684	-0.0204779	53.017	-0.0969926	-0.105238	-0.456738	8	1	0	0.018932	5	10102
My Team	Shanghai	5441	3	3	0	1724	1	33.7497	505.083	-102.624	-2.64312	0.825853	0.563485	-0.0204271	53.1877	-0.0979447	-0.12029	-0.461165	8	1	0	0.018981	5	10132.7
My Team	Shanghai	5441	3	3	0	1725	1	33.7663	504.582	-101.891	-2.63446	0.826667	0.562284	-0.0203762	53.3583	-0.0988969	-0.135341	-0.465353	8	1	0	0.01903	5	10163.3
My Team	Shanghai	5441	3	3	0	1726	1	33.783	504.081	-101.158	-2.6258	0.827479	0.561083	-0.0203253	53.5289	-0.099849	-0.150392	-0.469296	8	1	0	0.019079	5	10194
My Team	Shanghai	5441	3	3	0	1727	1	33.7997	503.578	-100.415	-2.61628	0.828315	0.559853	-0.0203762	53.6954	-0.102717	-0.147277	-0.474128	8	1	0	0.0195039	5	10230.7
My Team	Shanghai	5441	3	3	0	1728	1	33.8163	503.075	-99.6728	-2.60677	0.829149	0.558622	-0.0204271	53.8618	-0.105584	-0.144162	-0.477816	8	1	0	0.0199289	5	10267.3
My Team	Shanghai	5441	3	3	0	1729	1	33.833	502.572	-98.9303	-2.59725	0.829981	0.55739	-0.0204779	54.0283	-0.108452	-0.141047	-0.480295	8	1	0	0.0203538	5	10304
My Team	Shanghai	5441	3	3	0	1730	1	33.858	501.816	-97.8019	-2.58265	0.831434	0.555225	-0.0201423	54.2794	-0.111553	-0.130612	-0.546644	8	1	0	0.0246357	5	10349
My Team	Shanghai	5441	3	3	0	1731	1	33.883	501.059	-96.6736	-2.56806	0.832881	0.553056	-0.0198065	54.5306	-0.114653	-0.120177	-0.611159	8	1	0	0.0289176	5	10394
My Team	Shanghai	5441	3	3	0	1732	1	33.8997	500.555	-95.9115	-2.55799	0.834218	0.551066	-0.0193183	54.6976	-0.124971	-0.104911	-0.680237	8	1	0	0.0325158	5	10420.3
My Team	Shanghai	5441	3	3	0	1733	1	33.9163	500.051	-95.1494	-2.54791	0.835551	0.549072	-0.01883	54.8646	-0.135288	-0.0896448	-0.74763	8	1	0	0.0361139	5	10446.7
My Team	Shanghai	5441	3	3	0	1734	1	33.933	499.546	-94.3873	-2.53784	0.836879	0.547075	-0.0183416	55.0316	-0.145606	-0.0743786	-0.813208	8	1	0	0.0397121	5	10473
My Team	Shanghai	5441	3	3	0	1735	1	33.9497	499.042	-93.6124	-2.52665	0.838648	0.544375	-0.0175992	55.1954	-0.164979	-0.0749676	-0.893607	8	1	0	0.043411	5	10502.3
My Team	Shanghai	5441	3	3	0	1736	1	33.9663	498.537	-92.8376	-2.51545	0.840408	0.541669	-0.0168566	55.3591	-0.184351	-0.0755566	-0.971981	8	1	0	0.0471099	5	10531.7
My Team	Shanghai	5441	3	3	0	1737	1	33.983	498.033	-92.0627	-2.50426	0.842158	0.538957	-0.0161138	55.5229	-0.203724	-0.0761456	-1.04821	8	1	0	0.0508088	5	10561
My Team	Shanghai	5441	3	3	0	1738	1	33.9997	497.534	-91.2788	-2.49203	0.84436	0.535517	-0.0154223	55.6797	-0.232686	-0.0913796	-1.13109	8	1	0	0.0544906	5	10595
My Team	Shanghai	5441	3	3	0	1739	1	34.0163	497.034	-90.4949	-2.47979	0.846547	0.532069	-0.0147305	55.8365	-0.261648	-0.106614	-1.21116	8	1	0	0.0581724	5	10629
My Team	Shanghai	5441	3	3	0	1740	1	34.033	496.535	-89.711	-2.46756	0.84872	0.528611	-0.0140385	55.9933	-0.290609	-0.121848	-1.28838	8	1	0	0.0618541	5	10663
My Team	Shanghai	5441	3	3	0	1741	1	34.0497	496.04	-88.9148	-2.45542	0.851273	0.524504	-0.0133674	56.1426	-0.332073	-0.13692	-1.34026	8	1	0	0.0629078	5	10702.7
My Team	Shanghai	5441	3	3	0	1742	1	34.0663	495.546	-88.1187	-2.44327	0.853806	0.520384	-0.012696	56.2918	-0.373537	-0.151992	-1.38934	8	1	0	0.0639615	5	10742.3
My Team	Shanghai	5441	3	3	0	1743	1	34.083	495.052	-87.3225	-2.43113	0.856319	0.516251	-0.0120243	56.4411	-0.415001	-0.167064	-1.43567	8	1	0	0.0650151	5	10782
My Team	Shanghai	5441	3	3	0	1744	1	34.108	494.32	-86.1087	-2.41438	0.860437	0.509386	-0.0107734	56.6617	-0.479673	-0.167149	-1.54188	8	1	0	0.065846	5	10829
